id,ttm_ason,mcap,ev,pe,pbv,divyield,eps,book_value,roa_ttm,roe_ttm,roce_ttm,ebit_ttm,ebitda_ttm,ev_sales_ttm,ev_ebitda_ttm,net_income_margin_ttm,gross_income_margin_ttm,asset_turnover_ttm,current_ratio_ttm,debt_equity_ttm,sales_total_assets_ttm,net_debt_ebitda_ttm,ebitda_margin_ttm,total_share_holders_equity_ttm,short_term_debt_ttm,long_term_debt_ttm,shares_outstanding,eps_diluted,net_sales,net_profit,annual_dividend,cogs,peg_ratio_ttm,dividend_payout_ttm,company_id
40608,202412,64.83,69.4384,15.65,2.34,0,3.88,25.9560123,9.151340571681807,11.7664,11.3913,5.05,6.33,1.6513293697978595,10.969731437598737,9.821640903686086,14.649227110582636,0.9317527143806781,1.9355,0.2111,0.9317527143806781,0.47867298578199047,15.053507728894171,27.72,2.75,3.1,10678796,3.88,42.050000000000004,4.13,0,26.48,0.012654414373056776,0.2577319587628866,70589
40610,202412,356.08,355.9588,184.44,1.55,0,1.33,158.3531821,5.063853863562884,0.8778,1.1567,13.38,13.45,27.048541033434653,26.465338289962826,95.21276595744683,101.74772036474167,0.053184610410604585,5.9587,0.0006,0.053184610410604585,-0.13903345724907065,102.20364741641339,229.87,0.15,0,14516298,1.33,13.159999999999998,12.530000000000001,0,8.7,-1.8082690445111418,0,70925
40614,202412,78.76,92.1573,16.24,3.54,0,1.12,5.1451963,7.476205096714769,11.1411,12.6415,6.94,7.5,0.9948969016517328,12.287640000000001,5.257475979704201,6.444996221526504,1.422014123426466,1.8692,0.5332,1.422014123426466,1.4746666666666668,8.096728921515709,22.279999999999998,9.56,2.32,43300000,1.12,92.63,4.870000000000001,0,79.92,-0.07632246218413918,0,71696
40616,202412,1666.07,1848.4685,62.88,4.28,0,1.03,15.1192748,5.45462053018416,6.6807,8.2136,40.4,64.74,9.676325708003978,28.552185665739884,13.83028843637125,31.005601214468932,0.394396729705178,6.6896,0.1973,0.394396729705178,1.0055607043558852,33.88996492697482,378.86,34.17,40.56,257228589,1.03,191.03,26.419999999999998,0,103.12,4.816915122106429,0,71737
40619,202412,1633.58,1556.0865,34.42,5.04,0.5,8.66,59.1125513,12.848557041529048,14.3573,19.2699,64.25999999999999,70.97,4.3769309743474345,21.925975764407497,13.349459945994601,19.95668316831683,0.9624776652769506,6.3735,0,0.9624776652769506,-0.9759053121037059,19.962308730873087,323.99,0,0,54808800,8.66,355.52,47.46,8.2215,151.49,-17.641097253689697,0.17321016166281755,72355
40621,202412,490.98,532.8136,81,2.76,0,4.39,128.6480652,2.8671461014383044,4.9761,7.777,13.26,28.8,6.178265306122449,18.50047222222222,7.026901669758813,27.65538033395176,0.4080242240726722,3.719,0.3103,0.4080242240726722,1.4815972222222222,33.39517625231912,137.61,30.27,12.43,13807138,4.39,86.24,6.0600000000000005,0,23.380000000000003,-2.7117109529624797,0,72475
40624,202412,458,498.2243,24.94,4.69,0,16.33,86.8049591,0,-4.8818,2.3343,24.64,25.61,2.494489060231312,19.454287387739164,9.197416512291591,10.794572673108695,0,2.2102,0.4528,0,NULL,12.82231011866019,NULL,NULL,NULL,11246266,16.33,169.25,18.369999999999997,0,124.17,-0.09705463922935392,0,72538
40627,202412,295.39,464.1727,90.19,3.24,0,2.9,80.6732072,1.0986066452304395,4.5222,3.5485,10.92,14.78,1.5845316447054005,31.4054600811908,1.1196832115791628,2.809449033931863,0.9811763129689175,5.7257,1.9418,0.9811763129689175,11.89445196211096,5.045401788762203,91.10999999999999,128.76,48.16,11293700,2.9,292.94,3.28,0,191.29,-1.3714709156193898,0,72624
40629,202412,383.58,416.0129,49.1,9.97,0.27,7.46,36.7240154,9.454721315439489,18.7606,15.4051,11.92,13.66,5.7074070517217725,30.4548243045388,10.728494992454383,17.080532308958706,0.8812719139160925,3.4239,0.8977,0.8812719139160925,2.3740849194729137,18.74056797914666,38.46,15.01,19.52,10473239,7.46,72.89,7.82,1.047,55.459999999999994,1.3005437676934715,0.13404825737265416,73160
40635,202412,450.85,442.5147,25.12,2.75,0,1.94,17.7156716,7.093459790555226,10.542,12.236,24.270000000000003,25.37,2.620911513859275,17.442439889633423,10.631366974650556,12.651030561478322,0.6672199170124481,3.4887,0.1997,0.6672199170124481,-0.5068979109184075,15.026060175313907,163.4,31.47,1.17,92519813,1.94,168.84,17.95,0,129.84,0,0,74102
40641,202412,1646.83,1652.0977,64.58,9.41,0,23.61,162.013795,12.619966359948553,16.4979,19.8087,41.87,51.12,12.190803571428571,32.31803012519562,18.82378984651712,33.44893742621016,0.6704264371227863,3.2599,0.3025,0.6704264371227863,-0.5700312989045384,37.721369539551354,130.98000000000002,19.93,4.21,10801000,23.61,135.52,25.51,0,4.63,33.74669172932317,0,75229
40643,202412,1114.45,1097.4335,100.62,8.65,0,2.19,25.4608687,8.577194752774975,-5.9501,-7.8958,14.869999999999997,14.869999999999997,45.06913757700206,73.80184936112981,45.37987679671458,61.067761806981515,0.18900877124893267,75.6174,0,0.18900877124893267,-0.09011432414256895,61.067761806981515,128.7,0,0,50576173,2.19,24.349999999999998,11.05,0,7.52,-0.34338928257616425,0,76008
40649,202412,1522.06,1796.154,15.34,1.85,0.29,20.77,172.591932,7.520705620259303,16.1181,20.6753,198.07999999999998,202.52999999999997,3.8736930641821945,8.868582432232262,21.40484817115252,30.30753968253968,0.35135524251907646,2.6946,0.601,0.35135524251907646,1.4983952994618084,43.67883022774326,580.89,125.02,224.1,47773388,20.77,463.68,99.25,4.436,14.190000000000001,0.27404024470055405,0.04814636494944632,76563
40653,202412,27.71,34.8108,0,3.37,0,0,12.0756547,-0.6297229219143575,8.3266,8.2278,0.6600000000000001,3.3000000000000003,2.2841732283464564,10.548727272727271,-0.6561679790026244,16.141732283464563,0.9596977329974812,2.8903,1.1049,0.9596977329974812,2.1515151515151514,21.65354330708661,6.71,2.18,5.24,6804600,0,15.240000000000002,-0.09999999999999998,0,6.989999999999999,0,0,78117
40655,202412,528,635.5103,16.04,2.35,0,8.23,56.081775,8.647129877632477,11.8663,12.5521,53.150000000000006,55.51,1.3266607519362046,11.448573230048641,6.8743084984239,9.95762269586456,1.257890867076309,10.798,0.548,1.257890867076309,1.9509998198522789,11.588000751518694,224.33,100.3,22.63,40000000,8.23,479.03,32.93,0,222.18,0.42177949283351707,0,91650
40658,202412,4119.5,3187.109,150.7,1.06,0,0.71,100.7132468,0,0.7138,0.714,98.96,98.95,32.691650425684685,32.20928751894896,100.20514924607653,100.3077238691148,0,52.5084,0,0,NULL,101.49758949635861,NULL,NULL,NULL,385000000,0.71,97.49,97.69,38.1809,0,0,8.802816901408452,92808
40660,202409,284.42,283.0114,218.48,2.69,0,0.56,45.4074908,1.809045226130653,0,0,2.08,3.24,18.095358056265983,87.34919753086419,5.754475703324808,17.135549872122763,0.3143718592964824,8.4686,0.1555,0.3143718592964824,-1.5648148148148144,20.716112531969312,40,0.47,5.75,23246426,0.56,15.64,0.9,0,7.46,0,0,94001
40663,202403,382.29,550.177,29.09,2.37,0,5.5,67.5043423,0,0,0,NULL,NULL,0,0,0,0,0,4.6709,3.1431,0,0,0,NULL,NULL,NULL,23892840,5.5,NULL,NULL,0,NULL,0,NULL,94133
40664,202403,187.59,186.8309,15.74,2.94,0,10.74,57.5412155,0,28.2133,37.6079,NULL,NULL,0,0,0,0,0,3.86,0.0047,0,0,0,NULL,NULL,NULL,11100200,10.74,NULL,NULL,0,NULL,0,0,93583
40665,202412,31310.96,31238.19,72.94,12.5,0.73,12.23,71.3868946,13.357398475182821,18.8057,20.9165,577.65,593.9100000000001,11.220453010732603,52.597514774965894,15.417881926983808,21.033821353141473,0.8663575540687724,10.2024,0.1042,0.8663575540687724,-2.412638278527049,21.33266763408572,2505.68,163.66,97.5,351000000,12.23,2784.04,429.24,228.15,33.16,-26.655683530678157,0.1635322976287817,9
40667,202412,2071.3,2000.0417,42,6.96,0.64,17.06,103.0030003,12.893361212754833,15.9575,21.9273,68.11,74.55,4.5099819604482825,26.8281918175721,11.123638577581346,16.7587435452229,1.1590956612650287,4.0758,0.0074,1.1590956612650287,-0.9557344064386318,16.810607256409675,297.78999999999996,0.42,1.8,28910630,17.06,443.47,49.33,13.294,150.15,3.4919333509653585,0.2696365767878077,17
40668,202412,71812.77,72043.04,24.58,7.12,2.02,9.95,34.3599148,13.645739382769303,27.5139,34.9275,4321.469999999999,5041.65,1.8986429913803031,14.28957583330854,7.795150231298405,12.683343484126416,1.7505421932703908,1.1169,0.1694,1.7505421932703908,0.19711007309115075,13.286909377356238,10089.869999999999,739.66,969.26,2936527276,9.95,37944.49,2957.83,1453.4685,28140.53,1.3409544060925935,0.628140703517588,31
40673,202412,194.72,926.77,0,0,0,0,-120.3681469,-5.954411424606845,-15.2902,0.5619,-23.85,21.13,1.2477045693206603,43.86038807382868,-11.092113411777376,-8.511268477880396,0.5368148704902868,2.3288,1.7128,0.5368148704902868,34.57927117841931,2.844718489997038,442.18,200.65,556.7,14623971,0,742.78,-82.39,0,603.04,0,0,101
40680,202412,3593.3,3620.74,13.22,1.18,1.13,33.57,375.0128397,6.835366620550874,9.1308,11.0787,358.13,484.65999999999997,1.041055794361621,7.470680477035447,7.8132233068330486,12.12840897655228,0.8748459313293925,4.0293,0.1197,0.8748459313293925,0.04576404077084968,13.935220460328642,3035.33,50.03,313.2,80939303,33.57,3477.95,271.74,70.83125000000001,2945.9300000000003,-1.2023319040179206,NULL,131
40685,202412,14485.65,14230.8,26.88,3.32,0.84,35.23,285.0305047,10.840525003672129,12.4464,16.1914,703.58,749.42,2.776562679866467,18.989084892316725,10.511713392113288,14.581890336817338,1.0312804962705262,7.2144,0.0043,1.0312804962705262,-0.14210989832136853,14.621887761373415,4359.24,3.51,15.07,152939345,35.23,5125.33,538.76,122.36,4335.1900000000005,-7.127725474318227,0.22707919386886177,171
40687,202412,1134.3,1074.2917,0,1.77,0,0,1070.6025126,-0.8820870550773132,0.4444,0.6895,-17.13,-15.310000000000002,32.16442215568863,-70.16928151534944,-78.29341317365268,-49.52095808383233,0.011266427395633754,11.3471,0,0.011266427395633754,3.9196603527106464,-45.83832335329342,2581.99,0.01,0,5966500,0,33.4,-26.149999999999995,0,2.74,0,0,180
40688,202412,316.07,309.1581,27.84,1.51,0,1.61,29.6349674,4.893717932134694,6.5268,2.8784,3.92,8.700000000000001,5.584503251445087,35.535413793103444,20.502167630057798,15.13728323699422,0.23869270900702796,1.0338,0.0157,0.23869270900702796,0.2758620689655172,15.715317919075147,208.98,1.19,2.1,70519135,1.61,55.36,11.349999999999998,0,14.53,0.34358193091231165,0,181
40690,202412,1937.87,1470.5935,13.97,1.74,0,24.93,200.2135898,8.883479597719559,12.0948,16.8491,194.77,274.76,0.8469355609691483,5.352283811326249,7.986777011811999,15.53413155030322,1.1122733969636796,2.3066,0.0064,1.1122733969636796,-1.672332217207745,15.823816352505515,1113.7900000000002,1.05,6.07,55632130,24.93,1736.37,138.68,0,1050.13,0.7316228172942569,0,197
40694,202412,179.53,337.2627,19.24,0.82,0.17,9.85,231.4804736,2.123543335761107,4.1388,8.252,32.17,42.56,0.8532463885445392,7.924405545112782,2.360411870367091,6.152756343765022,0.8996494901675163,3.9269,0.759,0.8996494901675163,3.6104323308270674,10.767323601588789,205.78,114.11,42.07,9471416,9.85,395.27,9.33,0.314,272.58,1.0051728718051927,0.04060913705583757,211
40695,202412,248.14,315.85,0,3.27,0,0,5.670554,-0.2909919028340081,1.4502,-0.4737,-2.42,-2.42,272.28448275862075,-130.51652892561984,-39.65517241379311,-229.31034482758622,0.007338056680161942,1.2721,0.915,0.007338056680161942,-28.090909090909093,-208.6206896551724,75.85,0,69.4,133767275,0,1.16,-0.4600000000000001,0,2.48,0,0,214
40698,202412,2922.6,6329.67,0,0.66,0,0,34.4511038,-0.9380281690140848,-0.1021,1.4575,-19.099999999999994,192.47,1.0799494291154532,32.88652777056165,-2.1021722958908606,1.4330123458475232,0.44621850019033116,0.7226,0.7946,0.44621850019033116,17.86112121369564,3.283865772178506,4397.36,0,3494.01,1277359942,0,5861.08,-123.21000000000004,0,5088,0,0,249
40702,202412,208.98,206.6441,11.58,0.65,0,30.37,542.921402,20.68313276131473,5.6618,5.4374,80.76,84.8,5.320393923789908,2.4368408018867926,194.25849639546863,211.97219361483008,0.1064722168919104,8.0386,0.0719,0.1064722168919104,0.03514150943396223,218.33161688980437,322.56,5.72,17.47,5941120,30.37,38.839999999999996,75.45,0,27.67,0.09628661756912335,0,278
40703,202412,2133.08,2692.2216,20.82,2.47,0.37,19.45,164.2573046,4.472927134855741,11.9294,12.9776,199.09000000000003,213.07999999999998,1.7907434432390363,12.63479256617233,6.815173505564018,10.076426257640964,0.6563188935988161,2.7089,0.7016,0.6563188935988161,2.624084850760278,14.173113122834089,865.3399999999999,598.36,8.78,52681770,19.45,1503.41,102.46000000000001,7.9049999999999985,226.92000000000002,0.19804791410867773,0.07712082262210797,283
40705,202412,2050.29,1916.7484,104.72,5.3,0,1.6,31.6171185,6.284433055733504,6.4082,6.3615,19.650000000000002,21.580000000000002,406.9529511677282,88.82059314179796,416.56050955414014,447.55838641188967,0.015086483023702755,35.2961,0.0265,0.015086483023702755,-4.289156626506023,458.1740976645436,298,4.81,3.09,122369130,1.6,4.71,19.62,0,4.02,0.5829054516068877,0,305
40707,202412,2847.22,2987.68,93.58,4.13,0.45,2.36,53.533657,0.25475667098539884,7.0708,8.3405,14.5,78.15,2.052118964214575,38.2300703774792,0.24040112645099249,3.798337797925682,1.0597149636789776,1.6541,0.4079,1.0597149636789776,2.019961612284069,5.367813723470018,690.23,182.93,98.64,128921160,2.36,1455.9,3.5,12.89,1214.1399999999999,1.6218268885215266,0.42372881355932207,316
40713,202412,10.08,172.1318,0,0,0,0,-109.8771485,-4.1039378515938925,2.4695,4.2936,-6.16,-0.56,0,-307.37821428571425,0,0,0,0.0674,-0.5323,0,-289.69642857142856,0,-333.67,168.82,8.8,30372570,0,0,-7.66,0,0,0,0,447
40715,202412,1.02,-0.066,2.77,0.05,0,1.02,52.4411997,3.8302277432712217,5.3108,5.486,0.47000000000000003,0.56,0,-0.11785714285714285,0,0,0,44.0657,0.2251,0,-1.9285714285714282,0,7.63,0,1.72,3597867,1.02,0,0.37,0,0.10999999999999999,-0.031593954947248364,0,493
40716,202412,182.63,184.8228,17.23,0.97,9.2,18.93,334.6187628,1.4936823104693142,8.1861,10.3454,7.3199999999999985,10.38,2.8802057035998128,17.805664739884392,5.158173601371359,15.256350319463923,0.28957581227436824,9.017,0.0383,0.28957581227436824,0.43448940269749514,16.175783076203835,187.41,0,7.17,5600582,18.93,64.17,3.3100000000000005,5.6,37.27,-0.21036101872921406,1.5847860538827259,512
40720,202412,2312.52,3066.21,38.74,2.12,1.57,77.93,1422.5979112,1.9812542863674465,7.0964,7.7823,116.88,227.45,1.030911786757759,13.480808969004178,1.7483281611958563,6.038456495207227,1.1332279204450202,1.5688,0.7378,1.1332279204450202,3.427654429544955,7.647254620461491,1089.71,419.49,384.48,7657050,77.93,2974.27,52,36.26244,2101.48,-0.9632995331662173,0.6074682407288592,526
40722,202412,495.98,510.5707,85.99,1.45,0,0.91,54.0383746,22.835551804825656,12.6894,10.0709,137.75,139.49,1.769803806024472,3.6602674026811957,41.27006135394641,46.12984852161254,0.5533200352909586,2.5008,0.2134,0.5533200352909586,0.03240375654168755,48.35176262608756,342.31,32.53,40.53,63383629,0.91,288.49,119.06,0,148.32999999999998,-1.0033584625902179,0,601
40724,202412,4357.09,4333.7886,28.34,5.33,0.9,15.74,83.7480373,9.485726979895592,21.2682,24.6197,237.76999999999998,244.64,3.5471975445058317,17.714963211249184,12.581952117863723,17.84325762226315,0.7539153615461514,2.2203,0.3085,0.7539153615461514,0.34789895356442124,20.023736443625946,817.98,157.71,94.63,97670800,15.74,1221.75,153.72000000000003,19.54,235.36,0.029439204508363865,0.12706480304955528,615
40726,202412,66.89,61.3104,0,2.74,0,0,6.0702002,-2.4345260051641464,-3.0102,-2.9279,-0.66,-0.64,0,-95.7975,0,0,0,14.1221,0,0,8.71875,0,24.41,0,0,40224250,0,0,-0.66,0,0.27,0,0,628
40727,202412,3532.77,3497.7284,54.71,0.21,0,125.62,32685.0371595,0.3382370813026187,0.4001,0.5323,86.17,86.17999999999999,39.54469643866591,40.58631236945927,73.00169587337479,97.39966082532504,0.004633277039060962,4.019,0,0.004633277039060962,-0.27152471571130193,97.43357829282078,16800.11,0,0,5136163,125.62,88.45,64.57,0,0.5,1.2843122494644519,0,670
40729,202412,25.4,24.7761,13.01,1.18,0,4.68,51.6695444,8.41648590021692,18.1464,19.0363,2.5900000000000003,2.95,10.366569037656904,8.398677966101694,81.1715481171548,121.33891213389121,0.10368763557483732,52.124,0.0091,0.10368763557483732,-0.11186440677966102,123.43096234309623,21.549999999999997,0.05,0.14,4169100,4.68,2.39,1.94,0,1.7599999999999998,0.44490216505118235,0,674
40733,202412,978.49,1524.17,36.9,1.49,0.83,1.96,48.4427199,1.5283287710108255,4.1347,6.1546,74.79,167.61,0.9553828313536216,9.093550504146531,1.6203340959664025,7.911743504560128,0.9432182997416325,1.4219,0.8686,0.9432182997416325,3.3089314480042953,10.506158523208073,655.43,320.18,249.1,135285000,1.96,1595.35,25.85,8.118,1182.5,-1.3026180208373084,0.30612244897959184,702
40736,202412,68.55,3151.4331,0,0,0,0,-219.7009789,-49.05796991377172,19.2536,0.406,-48.83000000000004,-45.83,27.40138335796887,-68.76354134846171,-842.4397878445353,-839.8139292235458,0.05823320624408225,0.4092,-0.6686,0.05823320624408225,-67.26772856207724,-39.84870880792975,-4648.2300000000005,3107.68,0,211570757,0,115.01,-968.8900000000001,0,46.45,0,0,751
40738,202412,2061.54,4630.45,27.33,0.93,0.12,6,176.2123538,1.2680550890157876,4.8853,8.0372,369.09,484.75,1.9820943950276952,9.55224342444559,3.2318268596916284,9.123597044697664,0.3923647967752771,2.5967,1.5153,0.3923647967752771,5.475832903558535,20.750040665371085,1815.74,1246.96,1504.49,125742289,6,2336.14,75.5,2.4614999999999996,1723.52,-0.576421635626314,0.041666666666666664,842
40741,202412,88.58,108.2325,22.98,1.97,0,3.51,40.8970717,4.133204839918621,6.8813,7.3062,6.6899999999999995,10.2,0.7833852055587724,10.611029411764706,2.7938621887666475,6.239143022582514,1.4793875147232036,4.1514,0.6456,1.4793875147232036,2.1696078431372547,7.38274464389114,44.91,18.54,10.46,10982400,3.51,138.16,3.8600000000000003,0,96,0.010604292097134078,0,956
40746,202412,6.18,NULL,0,0.43,0,0,284.132,-0.2446483180428134,0.6032,0.8279,-0.009999999999999995,-0.009999999999999995,NULL,NULL,-0.6932409012131715,-0.17331022530329282,0.35290519877675836,7.5418,0.0126,0.35290519877675836,-9.000000000000004,-0.17331022530329282,14.21,0,0.18,500000,0,5.77,-0.039999999999999994,0,5.99,0,0,1043
40750,202412,1503.26,1493.68,24.91,1.26,1.01,7.99,158.0394362,4.541418438251784,5.4231,7.6283,134.38,181.86,0.6095334478663799,8.213350929286264,3.589835668202389,6.705488200511725,1.265076972318875,2.083,0.1246,1.265076972318875,-0.15028043549983494,7.421251729217761,1193.55,6.05,142.61,75521934,7.99,2450.53,87.97,15.11,1976.5200000000002,-0.29215135156182565,0.8760951188986232,1106
40751,202412,612.19,602.57,0,0.24,0,0,236.9799727,-1.2164759560976486,-1.3022,0.0868,2.2800000000000002,2.2800000000000002,184.27217125382265,264.28508771929825,-1035.4740061162079,69.72477064220183,0.0011748010562431515,1.6375,0,0.0011748010562431515,-0.4166666666666666,69.72477064220183,2603.2299999999996,0,0,109850000,0,3.27,-33.85999999999999,0,0.64,0,0,1128
40756,202412,1037.74,1030.793,31.21,5.29,1.76,3.65,21.5449018,14.730363942265118,16.0022,21.3613,45.17,48.709999999999994,5.247635289925164,21.161835352083763,16.9373313648628,24.604184696838566,0.8696980430355087,8.087,0.0015,0.8696980430355087,-0.14268117429685898,24.797637835361193,196.3,0.28,0.02,91105700,3.65,196.43,33.269999999999996,18.222,120.68,8.519906394928327,0.547945205479452,1228
40757,202412,21.74,21.5578,0,0,0,0,-37.6106122,-12.511938872970397,91.8683,102.8241,-1.3100000000000005,-1.2299999999999995,2.763820512820513,-17.526666666666674,-16.794871794871803,-15.769230769230763,0.7449856733524355,0.7289,0,0.7449856733524355,0.1463414634146342,-15.769230769230763,-9.21,0,0,2450000,0,7.8,-1.3100000000000005,0,12,0,0,1229
40758,202412,513.81,477.818,12.7,1.24,1.28,70.83,723.709282,7.5523508863691555,16.5879,21.3127,55.489999999999995,62.47,1.3274934711340778,7.648759404514166,11.232427626826693,17.261210201700283,0.6723703136383165,4.2488,0.0085,0.6723703136383165,-0.5762766127741316,17.355670389509363,413.23999999999995,2.95,0.57,5707162,70.83,359.94,40.43,6.5665,175.62,-0.3261147919043482,0.16236058167443174,1254
40762,202412,2873.59,2877.9542,36.65,8.04,0.34,13.61,62.0497707,18.39800924947766,21.4802,27.6024,107.19,117.05000000000001,6.619638881221824,24.587391712943184,18.026037353942403,26.202962554052817,1.0206352560039438,7.6675,0.0751,1.0206352560039438,-0.23340452797949593,26.922899990799525,357.43,21.22,5.61,57604200,13.61,434.76,78.36999999999999,5.76,285.89,7.4758557156894785,0.1616458486407054,1336
40764,202412,91.36,108.1958,36.63,0.76,0,3.38,163.5224932,0.6017981438515083,9.445,12.709,8.120000000000001,9.99,2.9683347050754465,10.83041041041041,6.831275720164612,15.034293552812075,0.0880945475638051,1.4839,0.3099,0.0880945475638051,1.8178178178178177,27.407407407407412,120.67999999999999,24.53,12.87,7383843,3.38,36.449999999999996,2.4900000000000007,0.738,8.940000000000001,-0.46182115840578075,0.2958579881656805,1353
40766,202412,428.72,501.25,11.7,1.25,0,4.11,38.4483339,7.147318291826059,10.3823,11.3176,51.77,57.71,0.7957864990156855,8.685669727950096,5.813805804280181,8.801676509811392,1.2293699742368647,5.3427,0.2964,1.2293699742368647,1.2568012476173973,9.16206261510129,342.7,2.6,98.98,89133121,4.11,629.88,36.62,0,487.93999999999994,0.04903600559951102,0,1368
40767,202412,57.03,50.7862,156.36,2.26,0,0.28,19.3349045,1.4324428958575302,4.305,5.5543,1.8,2.1399999999999997,32.76529032258065,23.73186915887851,23.870967741935484,135.48387096774195,0.06000774293457221,76.4669,0.0045,0.06000774293457221,-1.6542056074766358,138.06451612903223,25.189999999999998,0.11,0,13026700,0.28,1.55,0.37,0,0.6000000000000001,-11.905583756345214,0,1419
40772,202412,1.19,3.0815,1.21,0.38,0,9.8,31.137,8.51433536055604,27.5717,21.4401,1.48,1.52,0.1018004625041295,2.0273026315789475,3.2375289065080937,4.426825239511066,2.6298870547350135,1.8775,0.7832,2.6298870547350135,1.2434210526315788,5.021473406012554,3.11,0,2.44,1000000,9.8,30.270000000000003,0.98,0,0.8200000000000001,0,0,1497
40775,202412,20.82,2066.0902,0,0,0,0,-41.8334115,-183.28619909502265,4.7592,-3.0313,-125.85,-105.45,8.435086960071855,-19.593079184447607,-105.83816444843637,-97.50551155384993,1.7317590497737556,0.1212,-0.7998,1.7317590497737556,-19.38985301090564,-43.051359516616316,-2561.29,1883.56,164.93,612260268,0,244.94,-259.24,0,51.489999999999995,0,0,1541
40778,202412,20.43,21.0456,0,0.29,0,0,49.2550745,-2.4927459773146925,-3.6064,-3.3785,-1.7799999999999998,-1.75,31.411343283582088,-12.026057142857143,-282.08955223880594,-277.6119402985075,0.00883671854391981,8.7436,0.0161,0.00883671854391981,-0.5885714285714286,-261.19402985074623,69.4,1.12,0,14093160,0,0.67,-1.8899999999999997,0,0.07,0,0,1579
40784,202412,30.56,30.42415,0.07,0.01,0,3403.26,22046.4008,13.083419446904834,21.1105,24.4887,540.18,540.4399999999999,0.055112220128976167,0.05629514839760196,77.06144482283894,95.6343743207014,0.16977905717941147,4.6119,0.0665,0.16977905717941147,0.15306046924728,97.89870299253677,2755.8,0,183.32,1252536,3403.26,552.04,425.41,0,3.24,0,0,1768
40786,202412,875.67,950.97,137.34,6.2,0,0.96,21.2641792,2.559363448405488,3.5123,11.6283,39.64,44.69,1.6305510784952504,21.279257104497653,2.8016871849387877,3.6675696992558557,0.9135079255685734,0.5493,0.7361,0.9135079255685734,1.7889908256880735,7.662631596995988,141.22,103.95,0,66414071,0.96,583.22,16.34,0,484.93999999999994,-1.9898126246071703,0,1781
40788,202412,39.6,38.4354,0,0.86,0,0,96.9207895,-6.188072536922789,-11.4268,-2.8786,-1.27,1.52,12.240573248407642,25.286447368421054,-105.41401273885349,35.668789808917204,0.05870256122639746,7.9286,0.0918,0.05870256122639746,-1.0921052631578942,48.40764331210191,46.15,0.28,3.95,4761387,0,3.14,-3.31,0,0.5800000000000001,0,0,1782
40794,202412,1007.62,1044.3378,27.45,2.13,1.21,2.41,31.1145699,5.267003854254726,8.2594,10.5373,54.39,67.91,2.0959695741179303,15.378262406125756,7.377674306586924,12.639987155300444,0.713911137220065,4.03,0.1484,0.713911137220065,0.8368428802827271,13.629430417854133,473.87,63.61,6.7,152284000,2.41,498.26,36.760000000000005,15.23,313.98,-1.1158145244119342,0.33195020746887965,1840
40798,202412,662.34,986.3132,18.29,1.61,0.27,30.17,343.4258333,4.8819139751883345,8.6833,10.7086,97.20000000000002,117.94,1.03250758955677,8.362838731558421,4.321336599459833,8.342231434373888,1.1297231453339167,5.3107,0.8528,1.1297231453339167,2.931151432932,12.34637690262337,412.11,242.43,109.03,12000000,30.17,955.26,41.28,1.8,661.1,-0.019255486358244363,0.04971826317533974,1903
40802,202412,16.3,28.8544,300.5,0,0,0.02,-1.5371116,0.7949125596184421,-2.982,2.1022,0.05000000000000001,0.05000000000000001,0,577.0879999999999,0,0,0,1.1865,-2.4185,0,192.39999999999995,0,-4.140000000000001,0,10,27125767,0.02,0,0.05000000000000001,0,0.13,-3.6425666692734806,0,1967
40806,202412,163.51,280.7755,14.55,0.82,0.74,1.54,27.3541311,2.571069756821555,5.6423,10.3819,35.81,37.81,1.546376053312772,7.42595874107379,6.201464999724624,11.015035523489562,0.41459070670167836,3.2908,0.6344,0.41459070670167836,3.1441417614387728,20.82392465715702,199.67,58.38,68.29,72995560,1.54,181.57000000000002,11.26,1.215,125.02,0.0823010626725797,0.12987012987012989,2008
40808,202412,457.41,444.9971,4.45,0.68,0,11.76,76.8555485,14.384155205188415,26.2137,36.0386,158.07,158.36,2.61994171327642,2.8100347309926748,60.588754783632616,92.71121577862819,0.23740635133624066,0.7108,0.014,0.23740635133624066,-0.022038393533720623,93.23520753606122,672.43,0,9.38,87492165,11.76,169.85000000000002,102.91000000000001,0,1.07,0.007415489444683796,0,2052
40812,202412,833.84,760.6922,25.91,2.53,0.95,32.73,335.601139,5.020985785835765,9.8497,12.9715,47.53,48.43,6.036281542612284,15.707045219905016,25.535629265196004,34.542136168862086,0.19662667145152987,2.0786,0.1165,0.19662667145152987,-1.3683667148461696,38.430407871766384,330,1.05,37.39,9833000,32.73,126.02,32.18,7.88,90.78,1.4459525826435762,0.24442407577146352,2097
40821,202412,8289.14,9262.57,32.45,1.79,0.83,4.63,83.9609201,2.2191039524069907,4.2633,6.8077,601.02,850.0600000000001,0.5421901212974767,10.89637202079853,1.5607347857187175,3.503121703713849,1.421832826891915,1.8187,0.5963,1.421832826891915,1.0834764604851421,4.975877477958418,4632.04,2077.38,684.54,551688100,4.63,17083.620000000003,266.63,68.40956000000001,10878.93,-2.122987280941289,0.2678185745140389,2297
